csm,52.5682590008
xem,211.425872803
adcm,74.380656004
xem,102.29301405
xem,92.6282689571
csm,35.5774009228
xem,96.9387578964
xem,82.622396946
xem,75.4868609905
xem,81.1262660027
xem,75.3329210281
xem,60.944329977
xem,84.01075387
csm,40.2162988186
